external_id,type,quantity,internal_notes,price,info,winery_name,name,vintage,size,storage_area
v.3954.0.b,SPARKLING,2,Purchase Price: 10,40.0,,Prinčič & Četrtič - Sinefinis, Rebolium Brut,,BOTTLE,
v.16403.2011.b,SPARKLING,3,Purchase Price: 9,42.0,,Quartomoro, Metodo Classico Q Brut,2011,BOTTLE,
v.16403.0.b,SPARKLING,1,Purchase Price: 8,36.0,,Quartomoro, Metodo Classico Q Brut,,BOTTLE,
v.82255.0.b,SPARKLING,6,Purchase Price: 9,42.0,,Roberto Tami, Metodo Classico Podere dei Ronchi,,BOTTLE,
v.6466.2009.b,SPARKLING,2,Purchase Price: 12,60.0,,Rocche dei Manzoni, Valentino Zero Brut,2009,BOTTLE,
v.10203.2008.b,SPARKLING,1,Purchase Price: 12,48.0,,Roman Rizzi, Cuvée Pié di Mont Brut,2008,BOTTLE,
v.10203.2013.c,SPARKLING,1,Purchase Price: 19,90.0,,Roman Rizzi, Cuvée Pié di Mont Brut,2013,MAGNUM,
v.10203.2015.b,SPARKLING,1,Purchase Price: 10,42.0,,Roman Rizzi, Cuvée Pié di Mont Brut,2015,BOTTLE,
v.33484.0.b,SPARKLING,2,Purchase Price: 9,40.0,,Slavček, Viktorija Brut nature,,BOTTLE,
v.19174.0.b,SPARKLING,2,Purchase Price: 10,42.0,,Tenuta Stella, Tanni Pas dosé,,BOTTLE,
v.11801.0.b,SPARKLING,2,Purchase Price: 12,48.0,,Villa Parens, Blanc de Blancs Extra brut,,BOTTLE,
v.30020.2014.b,SPARKLING,1,Purchase Price: 12,55.0,,Villa Parens, Rosé de Noirs Dosage Zero,2014,BOTTLE,
v.59126.2006.b,SPARKLING,4,Purchase Price: 12,50.0,,Zamuner, Riserva del Fondatore Extra brut,2006,BOTTLE,
v.59126.2008.b,SPARKLING,3,Purchase Price: 12,50.0,,Zamuner, Riserva del Fondatore Extra brut,2008,BOTTLE,
v.82123.2012.b,,1,Purchase Price: 10,50.0,,Zamuner, Demi-sec,2012,BOTTLE,
v.80509.2019.b,,2,Purchase Price: 10,50.0,,Valdisole, Minimi,2019,BOTTLE,
v.80509.2020.b,,2,Purchase Price: 10,50.0,,Valdisole, Minimi,2020,BOTTLE,
v.16416.1990.a,,1,Purchase Price: 35,100.0,,Château Bastor-Lamontagne, Sauternes Château Bastor-Lamontagne,1990,HALF_BOTTLE,
v.15107.1986.a,,1,Purchase Price: 36,120.0,,Château Raymond-Lafon, Sauternes,1986,HALF_BOTTLE,
v.53426.2010.b,,7,Purchase Price: 18,55.0,,Château Rieussec, Sauternes Carmes de Rieussec,2010,BOTTLE,
v.61664.2020.m,,2,Purchase Price: 10,52.0,,Decugnano dei Barbi, Orvieto Classico Muffa Nobile Pourriture Noble,2020,HALF_LITER,
v.32685.2006.a,,1,Purchase Price: 24,80.0,,Kracher, Chardonnay Trockenbeerenauslese,2006,HALF_BOTTLE,
v.5933.2013.a,,1,Purchase Price: 10,45.0,,Kracher, Cuvée Auslese,2013,HALF_BOTTLE,
v.32607.1989.b,,3,Purchase Price: 46,170.0,,Léon Beyer, Tokay Pinot gris Sélection de Grains Nobles,1989,BOTTLE,
v.36139.2019.m,,4,Purchase Price: 10,45.0,,Mesa, Carignano del Sulcis Passito Forte Rosso,2019,HALF_LITER,
v.10811.2019.m,,1,Purchase Price: 10,45.0,,Mesa, Orodoro,2019,HALF_LITER,
v.12432.2009.b,,4,Purchase Price: 9,45.0,,Parusso, Parüss Rosso da uve stramature,2009,BOTTLE,
v.7968.2012.a,,1,Purchase Price: 10,42.0,,Pojer e Sandri, Essenzia,2012,HALF_BOTTLE,
v.55928.2019.a,,5,Purchase Price: 15,40.0,,Roeno, Cristina Vendemmia Tardiva,2019,HALF_BOTTLE,
v.37221.2018.a,,2,Purchase Price: 19,60.0,,Stölzerhof, Welschriesling Beerenauslese,2018,HALF_BOTTLE,
v.50766.2019.m,,14,Purchase Price: 15,55.0,,Tenuta Il Plino, Mufato del Plino,2019,HALF_LITER,
v.6031.1993.a,,2,Purchase Price: 150,500.0,,Avignonesi, Vin Santo di Montepulciano Occhio di Pernice,1993,HALF_BOTTLE,
v.3964.1989.a,,2,Purchase Price: 100,400.0,,Avignonesi, Vin Santo di Montepulciano,1989,HALF_BOTTLE,
v.3964.1994.a,,2,Purchase Price: 100,380.0,,Avignonesi, Vin Santo di Montepulciano,1994,HALF_BOTTLE,
v.9570.1988.b,,1,Purchase Price: 35,110.0,,Badia a Coltibuono, Vin Santo del Chianti Classico,1988,BOTTLE,
v.61409.2007.m,,4,Purchase Price: 14,60.0,,Bonotto delle Tezze, Raboso Passito,2007,HALF_LITER,
v.61409.2011.m,,4,Purchase Price: 12,50.0,,Bonotto delle Tezze, Raboso Passito,2011,HALF_LITER,
v.61409.2017.m,,1,Purchase Price: 10,40.0,,Bonotto delle Tezze, Raboso Passito,2017,HALF_LITER,
v.12269.2007.m,,2,Purchase Price: 9,40.0,,Carlo Pellegrino, Passito Naturale di Pantelleria Nes,2007,HALF_LITER,
v.12269.2008.m,,3,Purchase Price: 10,40.0,,Carlo Pellegrino, Passito Naturale di Pantelleria Nes,2008,HALF_LITER,
v.61486.2006.a,,2,Purchase Price: 16,70.0,,Cascina degli Ulivi, C'era una Volta il Passato,2006,HALF_BOTTLE,
v.15426.1993.a,,2,Purchase Price: 18,90.0,,Castello di Ama, Vin Santo Bianco di Toscana,1993,HALF_BOTTLE,
v.34978.1995.b,,2,Purchase Price: 20,80.0,,De Bortoli, Botrytis Semillon Noble One,1995,BOTTLE,
v.3107.1988.b,,1,Purchase Price: 24,90.0,,Giovanni Dri - il Roncat, Ramandolo,1988,BOTTLE,
v.14356.2001.b,,1,Purchase Price: 17,80.0,,Hofstätter, Gewürztraminer Vendemmia Tardiva Joseph Vigna Rechtenthaler Schlossleiten,2001,BOTTLE,
v.14356.2006.b,,6,Purchase Price: 10,60.0,,Hofstätter, Gewürztraminer Vendemmia Tardiva Joseph Vigna Rechtenthaler Schlossleiten,2006,BOTTLE,
v.3957.2003.m,,1,Purchase Price: 10,50.0,,La Biancara - Angiolino Maule, Recioto di Gambellara,2003,HALF_LITER,
v.63474.2011.b,,3,Purchase Price: 10,60.0,,Marco Mosconi, Recioto della Valpolicella,2011,BOTTLE,
v.4562.2008.a,,2,Purchase Price: 15,60.0,,Marjan Simčič, Rebula Leonardo,2008,HALF_BOTTLE,
v.5627.2007.a,,1,Purchase Price: 22,95.0,,Masari, Passito Antico Pasquale,2007,HALF_BOTTLE,
v.5631.2004.b,,2,Purchase Price: 10,50.0,,Menti, Recioto di Gambellara Albina,2004,BOTTLE,
v.296.1995.m,,2,Purchase Price: 16,65.0,,Pieropan, Recioto di Soave Classico Le Colombare,1995,HALF_LITER,
v.72.2007.a,,2,Purchase Price: 10,40.0,,Roccolo Grassi, Recioto della Valpolicella,2007,HALF_BOTTLE,
v.74.2003.b,,1,Purchase Price: 10,55.0,,Roccolo Grassi, Recioto di Soave La Broia,2003,BOTTLE,
v.69.2003.b,,2,Purchase Price: 10,50.0,,Speri, Recioto della Valpolicella Classico La Roggia,2003,BOTTLE,
v.10338.2005.m,,4,Purchase Price: 12,50.0,,Tessère, Raboso Passito Rebecca,2005,HALF_LITER,
v.34513.2007.b,,1,Purchase Price: 25,100.0,,Tissot, Spirale Passerillé à l'Ancienne,2007,BOTTLE,
v.11867.2011.a,,2,Purchase Price: 10,46.0,,Tommasi, Recioto della Valpolicella Fiorato,2011,HALF_BOTTLE,
v.9794.0.b,SPARKLING,1,Purchase Price: 10,32.0,,Ballancin, Prosecco Miceina Cuvée Ballancin Brut,,BOTTLE,
v.3369.2016.b,SPARKLING,2,Purchase Price: 7,35.0,,BiancaVigna, Prosecco Superiore Millesimato Brut,2016,BOTTLE,
v.3369.2017.b,SPARKLING,7,Purchase Price: 7,35.0,,BiancaVigna, Prosecco Superiore Millesimato Brut,2017,BOTTLE,
v.1075.2013.b,SPARKLING,1,Purchase Price: 10,38.0,,Le Colture, Prosecco Superiore di Valdobbiadene Rive di Santo Stefano Gerardo Brut,2013,BOTTLE,
v.82122.0.b,SPARKLING,1,Purchase Price: 7,35.0,,Perlage, Prosecco Superiore di Valdobbiadene Quorum Extra dry,,BOTTLE,
v.82117.0.b,SPARKLING,1,Purchase Price: 7,35.0,,Podere alla Quercia - La Ceriola, Prosecco Extra dry,,BOTTLE,
v.82120.0.b,SPARKLING,1,Purchase Price: 8,35.0,,Sara Meneguz, Prosecco Nudo,,BOTTLE,
v.12166.2018.b,SPARKLING,9,Purchase Price: 8,40.0,,Silvano Follador, Prosecco Superiore di Valdobbiadene Brut nature,2018,BOTTLE,
v.775.2010.c,SPARKLING,1,Purchase Price: 10,90.0,,Silvano Follador, Prosecco Superiore di Valdobbiadene Brut,2010,MAGNUM,
v.8424.2015.b,SPARKLING,1,Purchase Price: 10,40.0,,Spagnol - Col del Sas, Rive di Solighetto Brut,2015,BOTTLE,
v.45097.2016.c,SPARKLING,1,Purchase Price: 20,80.0,,Le Vigne di Alice, Conegliano Valdobbiadene - Prosecco Superiore Alice .g,2016,MAGNUM,
v.777.2010.b,SPARKLING,3,Purchase Price: 10,45.0,,Silvano Follador, Prosecco Superiore di Valdobbiadene Pas dosé,2010,BOTTLE,
v.13943.0.b,,1,Purchase Price: 8,30.0,,Ca' dei Fiori - Mauro Lorenzon, Prosecco Pro fondo bianco,,BOTTLE,
v.35889.0.b,,4,Purchase Price: 8,42.0,,Casa Coste Piane, Prosecco di Valdobbiadene Frizzante … Naturalmente,,BOTTLE,
v.82253.2018.b,SPARKLING,1,Purchase Price: 9,40.0,,Augusta Altinate, Solaris Brut,2018,BOTTLE,
v.80507.1990.b,SPARKLING,2,Purchase Price: 12,60.0,,Casa Martini, Riserva Montelera,1990,BOTTLE,
v.4892.2000.b,SPARKLING,1,Purchase Price: 14,60.0,,Movia, Puro,2000,BOTTLE,
v.77973.2022.b,,11,Purchase Price: 8,35.0,,Radici Erranti, StraVagante Rosato,2022,BOTTLE,
v.62109.2018.b,,19,Purchase Price: 9,30.0,,San Lurins, Malvasia,2018,BOTTLE,
v.53363.2018.b,,6,Purchase Price: 7,38.0,,Sass de Mura, Rosa sui Lieviti,2018,BOTTLE,
v.81216.2017.b,,1,Purchase Price: 7,40.0,,Zanon, Lo Diverso,2017,BOTTLE,
v.6120.2015.b,WHITE,1,Purchase Price: 10,40.0,,Abbazia di Crapolla, Sireo bianco,2015,BOTTLE,
v.13842.2011.b,WHITE,1,Purchase Price: 10,45.0,,Abbazia di Novacella, Grüner Veltliner Praepositus,2011,BOTTLE,
v.7149.2006.b,WHITE,2,Purchase Price: 8,45.0,,Abbazia di Novacella, Müller Thurgau,2006,BOTTLE,
v.36443.2013.b,WHITE,2,Purchase Price: 10,60.0,,Aci Urbajs - Organic Anarchy, Chardonnay,2013,BOTTLE,
v.36443.2015.b,WHITE,4,Purchase Price: 10,58.0,,Aci Urbajs - Organic Anarchy, Chardonnay,2015,BOTTLE,
v.60303.2019.b,RED,1,Purchase Price: 10,55.0,,Aci Urbajs - Organic Anarchy, Modri Pinot,2019,BOTTLE,
v.791.2007.b,RED,2,Purchase Price: 20,100.0,,Agricola Foradori, Teroldego Foradori,2007,BOTTLE,
v.791.2013.b,RED,3,Purchase Price: 16,85.0,,Agricola Foradori, Teroldego Foradori,2013,BOTTLE,
v.791.2016.b,RED,3,Purchase Price: 10,70.0,,Agricola Foradori, Teroldego Foradori,2016,BOTTLE,
v.6993.2004.b,RED,1,Purchase Price: 10,80.0,,Aia Vecchia, Bolgheri Superiore Sor Ugo,2004,BOTTLE,
v.3191.1998.b,RED,1,Purchase Price: 13,60.0,,Aia Vecchia, Lagone,1998,BOTTLE,
v.3191.2003.b,RED,3,Purchase Price: 12,60.0,,Aia Vecchia, Lagone,2003,BOTTLE,
v.15722.2003.b,RED,3,Purchase Price: 12,46.0,,Ajello, Furat,2003,BOTTLE,
v.83759.2003.b,RED,3,Purchase Price: 10,42.0,,Ajello, Majus,2003,BOTTLE,
v.83427.2020.b,WHITE,4,Purchase Price: 6,35.0,,Al Fèu 1915, Catarratto e Zibibbo,2020,BOTTLE,
v.5400.2012.b,WHITE,4,Purchase Price: 10,48.0,,Albino Piona, Custoza Superiore Campo Del Selese,2012,BOTTLE,
v.612.2015.b,RED,1,Purchase Price: 10,80.0,,Allegrini, Amarone della Valpolicella Classico,2015,BOTTLE,
v.33375.2011.b,WHITE,1,Purchase Price: 10,50.0,,Alois Lageder, Beta Delta Bianco,2011,BOTTLE,
v.14020.1988.b,RED,1,Purchase Price: 100,300.0,,Alois Lageder, Cabernet Löwengang,1988,BOTTLE,
v.14020.1998.b,RED,1,Purchase Price: 42,280.0,,Alois Lageder, Cabernet Löwengang,1998,BOTTLE,
v.14020.2004.b,RED,1,Purchase Price: 22,140.0,,Alois Lageder, Cabernet Löwengang,2004,BOTTLE,
v.14020.2007.b,RED,4,Purchase Price: 17,110.0,,Alois Lageder, Cabernet Löwengang,2007,BOTTLE,
v.83150.1999.b,WHITE,2,Purchase Price: 19,65.0,,Alois Lageder, Dornach,1999,BOTTLE,
v.33993.1990.b,WHITE,1,Purchase Price: 22,75.0,,Alois Lageder, Pinot bianco Haberle,1990,BOTTLE,
v.8818.2010.b,RED,2,Purchase Price: 18,80.0,,Alois Lageder, Schiava Römigberg,2010,BOTTLE,
v.63548.1998.b,WHITE,2,Purchase Price: 16,80.0,,Alois Lageder, Tannhammer,1998,BOTTLE,
v.83336.1990.b,WHITE,2,Purchase Price: 19,65.0,,Alois Lageder, Terlaner Sauvignon Lehenhof,1990,BOTTLE,
v.83337.1994.b,WHITE,1,Purchase Price: 18,65.0,,Alois Lageder, Terlaner Sauvignon,1994,BOTTLE,
v.68422.2017.b,WHITE,3,Purchase Price: 26,70.0,,Alphonse Mellot - Domaine La Moussière, Côtes de la Charité Chardonnay Les Pénitents,2017,BOTTLE,
v.39760.2015.b,RED,3,Purchase Price: 10,55.0,,Alphonse Mellot - Domaine La Moussière, Côtes de la Charité Pinot Noir Les Pénitents,2015,BOTTLE,
v.8171.2003.b,WHITE,3,Purchase Price: 22,85.0,,Alphonse Mellot - Domaine La Moussière, Sancerre Blanc La Moussière,2003,BOTTLE,
v.57690.2008.b,RED,1,Purchase Price: 25,110.0,,Alphonse Mellot - Domaine La Moussière, Sancerre Rouge En Grand Champs,2008,BOTTLE,
v.51909.1999.b,RED,1,Purchase Price: 100,280.0,,Alta Vista, Mendoza Alto,1999,BOTTLE,
v.40111.2014.b,RED,3,Purchase Price: 14,55.0,,Altos Las Hormigas, Malbec Reserva,2014,BOTTLE,
v.61481.2014.b,RED,3,Purchase Price: 14,50.0,,Alvaro Palacios, Camins del Priorat,2014,BOTTLE,
v.7023.2009.b,RED,1,Purchase Price: 12,55.0,,Amarano, Taurasi Principe Lagonessa,2009,BOTTLE,
v.14001.2001.b,RED,3,Purchase Price: 50,200.0,,Amiot-Servelle, Chambolle-Musigny Derrière-la-Grange 1er Cru,2001,BOTTLE,
v.19642.2015.b,RED,2,Purchase Price: 7,40.0,,Ampeleia, Alicante,2015,BOTTLE,
v.83958.2005.b,WHITE,3,Purchase Price: 20,100.0,,André Kientzler, Pinot gris Kirchberg de Ribeauville Grand Cru,2005,BOTTLE,
v.11639.2013.b,RED,4,Purchase Price: 15,70.0,,Andrea Reale, Tintore Borgo di Gete,2013,BOTTLE,
v.61411.2002.b,RED,1,Purchase Price: 10,65.0,,Anne-Françoise Gros, Bourgogne Pinot noir,2002,BOTTLE,
v.16020.1999.b,RED,1,Purchase Price: 250,900.0,,Anne-Françoise Gros, Richebourg Grand Cru,1999,BOTTLE,
v.83957.2002.b,RED,2,Purchase Price: 25,100.0,,Anne-Françoise Gros, Savigny-Les-Beaune Clos de Guettes 1er Cru,2002,BOTTLE,
v.43064.2002.b,RED,3,Purchase Price: 50,220.0,,Anne-Françoise Gros, Vosne-Romanée Clos de la Fontaine Grand Cru,2002,BOTTLE,
v.12190.2005.b,RED,2,Purchase Price: 25,100.0,,Anne-Françoise Gros, Vosne-Romanée Maizières,2005,BOTTLE,
v.2.2021.c,WHITE,1,Purchase Price: 10,65.0,,Anselmi, Capitel Foscarino,2021,MAGNUM,
v.5.2005.b,RED,1,Purchase Price: 10,50.0,,Anselmi, Realda,2005,BOTTLE,
v.14238.2017.b,RED,3,Purchase Price: 15,120.0,,Ansitz Waldgries, Lagrein,2017,BOTTLE,
v.33768.2009.b,WHITE,3,Purchase Price: 10,45.0,,Antica Masseria Venditti, Falanghina Vándari,2009,BOTTLE,
v.37016.2003.b,RED,2,Purchase Price: 10,50.0,,Antica Masseria Venditti, Sannio Aglianico Marraioli,2003,BOTTLE,
v.8049.2015.b,RED,3,Purchase Price: 10,45.0,,Antico Broilo, Cabernet franc,2015,BOTTLE,
v.19685.2013.b,RED,1,Purchase Price: 10,46.0,,Antico Broilo, Merlot,2013,BOTTLE,
v.19687.2008.b,RED,1,Purchase Price: 13,56.0,,Antico Broilo, Refosco dal peduncolo rosso,2008,BOTTLE,
v.44946.2012.b,RED,3,Purchase Price: 10,50.0,,Antico Broilo, Schioppettino di Prepotto Riserva,2012,BOTTLE,
v.3066.2003.b,RED,1,Purchase Price: 10,45.0,,Antonelli, Montefalco Sagrantino,2003,BOTTLE,
v.83166.2016.b,WHITE,1,Purchase Price: 7,40.0,,Arbëri, Shesh i Bardhë,2016,BOTTLE,
v.5964.2003.b,RED,1,Purchase Price: 30,120.0,,Argiolas, Turriga,2003,BOTTLE,
v.5421.2005.b,RED,3,Purchase Price: 10,45.0,,Arianna Occhipinti, Il Frappato,2005,BOTTLE,
v.5420.2009.b,RED,2,Purchase Price: 10,45.0,,Arianna Occhipinti, SP68 Rosso,2009,BOTTLE,
v.5420.2011.b,RED,1,Purchase Price: 10,40.0,,Arianna Occhipinti, SP68 Rosso,2011,BOTTLE,
v.5420.2012.b,RED,3,Purchase Price: 9,40.0,,Arianna Occhipinti, SP68 Rosso,2012,BOTTLE,
v.8432.2016.b,WHITE,1,Purchase Price: 8,45.0,,Armin Kobler, Gewürztraminer Feld,2016,BOTTLE,
v.18978.2015.b,WHITE,4,Purchase Price: 8,45.0,,Armin Kobler, Grauer burgunder Oberfeld,2015,BOTTLE,
v.240.2003.b,RED,2,Purchase Price: 32,120.0,,Arnaldo Caprai, Sagrantino di Montefalco 25 anni,2003,BOTTLE,
v.31264.2018.b,WHITE,2,Purchase Price: 10,45.0,,Arnaud Lambert, Saumur Blanc Les Perrières,2018,BOTTLE,
v.59597.2015.b,RED,1,Purchase Price: 10,50.0,,Arnaud Lambert, Saumur Rouge Clos Tue-Loup Brézé,2015,BOTTLE,
v.80267.1998.b,RED,2,Purchase Price: 30,145.0,,Artadi, Rioja Pagos Viejos,1998,BOTTLE,
v.33203.2012.b,RED,1,Purchase Price: 10,45.0,,Artimino, Carmignano Riserva Grumarello,2012,BOTTLE,
v.83151.2017.b,RED,3,Purchase Price: 12,40.0,,Artimino, Chianti Montalbano,2017,BOTTLE,
v.61477.1997.b,RED,2,Purchase Price: 40,130.0,,Atlas Peak, Atlas Peak Cabernet sauvignon,1997,BOTTLE,
v.16003.1999.b,WHITE,1,Purchase Price: 27,80.0,,Atlas Peak, Chardonnay,1999,BOTTLE,
v.59601.2003.b,RED,1,Purchase Price: 12,60.0,,Attilio Ghisolfi, Barbera d’Alba Superiore La Lisi,2003,BOTTLE,
v.1604.1999.b,RED,1,Purchase Price: 20,100.0,,Attilio Ghisolfi, Barolo Bricco Visette,1999,BOTTLE,
v.1605.2001.b,RED,1,Purchase Price: 20,100.0,,Attilio Ghisolfi, Barolo Riserva Fantini,2001,BOTTLE,
v.70896.2001.d,RED,1,Purchase Price: 30,200.0,,Attilio Ghisolfi, Barolo,2001,JEROBOAM,
v.83020.2003.b,RED,2,Purchase Price: 10,55.0,,Attilio Ghisolfi, Langhe Rosso Alta Bussia,2003,BOTTLE,
v.83020.2004.b,RED,2,Purchase Price: 14,55.0,,Attilio Ghisolfi, Langhe Rosso Alta Bussia,2004,BOTTLE,
v.60799.2017.b,RED,2,Purchase Price: 17,80.0,,Authentique Wine Cellars, Pinot noir Keeler Estate Vineyard,2017,BOTTLE,
v.4857.2000.b,RED,1,Purchase Price: 20,100.0,,Avignonesi, Desiderio,2000,BOTTLE,
v.6951.1993.b,RED,1,Purchase Price: 10,90.0,,Avignonesi, Vino Nobile di Montepulciano,1993,BOTTLE,
v.6951.2002.b,RED,3,Purchase Price: 10,70.0,,Avignonesi, Vino Nobile di Montepulciano,2002,BOTTLE,
v.3902.2001.b,RED,1,Purchase Price: 14,65.0,,Azienda Monaci, Negroamaro Le Braci,2001,BOTTLE,
v.8061.2010.c,RED,1,Purchase Price: 20,80.0,,Badia a Coltibuono, Chianti Classico Riserva Decennale,2010,MAGNUM,
v.8061.2010.d,RED,1,Purchase Price: 30,160.0,,Badia a Coltibuono, Chianti Classico Riserva Decennale,2010,JEROBOAM,
v.83335.1996.b,RED,2,Purchase Price: 14,65.0,,Baiocchi, Vino Nobile di Montepulciano,1996,BOTTLE,
v.13677.2014.b,WHITE,1,Purchase Price: 10,40.0,,Balestri Valda, Soave Classico Vigneto Sengialta,2014,BOTTLE,
v.44320.2010.b,RED,1,Purchase Price: 16,70.0,,Ballorin, Marsannay Les Echezots,2010,BOTTLE,
v.3741.2011.b,WHITE,1,Purchase Price: 10,70.0,,Barberani, Orvieto Classico Superiore Luigi e Giovanna,2011,BOTTLE,
v.3741.2014.b,WHITE,1,Purchase Price: 14,65.0,,Barberani, Orvieto Classico Superiore Luigi e Giovanna,2014,BOTTLE,
v.59604.2015.b,WHITE,2,Purchase Price: 16,70.0,,Barberani, Vinoso,2015,BOTTLE,
v.10778.2007.b,RED,3,Purchase Price: 9,45.0,,Barraco, Pignatello,2007,BOTTLE,
v.61408.2007.b,RED,3,Purchase Price: 20,70.0,,Barranco Oscuro, BO2,2007,BOTTLE,
v.6434.2001.b,RED,1,Purchase Price: 70,260.0,,Bart, Bonnes-Mares Grand Cru,2001,BOTTLE,
v.84696.2001.b,RED,2,Purchase Price: 20,80.0,,Bart, Santenay Rouge En Bievau,2001,BOTTLE,
v.9421.2012.b,RED,3,Purchase Price: 80,320.0,,Bartolo Mascarello, Barolo,2012,BOTTLE,
v.9194.2013.b,RED,1,Purchase Price: 20,130.0,,Bartolo Mascarello, Langhe Nebbiolo,2013,BOTTLE,
v.42967.2019.b,RED,3,Purchase Price: 20,90.0,,Belluard, Mondeuse,2019,BOTTLE,
v.900.2001.b,WHITE,1,Purchase Price: 30,90.0,,Belondrade y Lurton, Rueda Blanco,2001,BOTTLE,
v.6690.2015.b,WHITE,2,Purchase Price: 10,50.0,,Benito Ferrara, Greco di Tufo Terra d'Uva,2015,BOTTLE,
v.6126.2009.b,WHITE,1,Purchase Price: 10,55.0,,Benito Ferrara, Greco di Tufo Vigna Cicogna,2009,BOTTLE,
v.6126.2013.b,WHITE,1,Purchase Price: 10,50.0,,Benito Ferrara, Greco di Tufo Vigna Cicogna,2013,BOTTLE,
v.1389.2011.b,WHITE,1,Purchase Price: 14,60.0,,Bernhard Ott, Grüner Veltliner Der Ott,2011,BOTTLE,
v.83915.2016.b,RED,1,Purchase Price: 14,60.0,,Bernollin, Bourgogne Côte Chalonnaise Les Corbaisons,2016,BOTTLE,
v.83914.2016.b,WHITE,1,Purchase Price: 14,60.0,,Bernollin, Montagny Les Chaniots 1er Cru,2016,BOTTLE,
v.12160.2000.b,WHITE,1,Purchase Price: 22,90.0,,Billaud-Simon, Chablis,2000,BOTTLE,
v.423.1988.b,RED,1,Purchase Price: 200,800.0,,Biondi Santi, Brunello di Montalcino Il Greppo,1988,BOTTLE,
v.1173.2011.b,WHITE,1,Purchase Price: 10,45.0,,Bisci, Verdicchio di Matelica,2011,BOTTLE,
v.59355.2015.b,WHITE,2,Purchase Price: 10,45.0,,Bisson, Portofino Çimixà L’Antico,2015,BOTTLE,
v.8106.2000.b,RED,2,Purchase Price: 9,60.0,,Bodegas Leda Viñas Viejas, Leda Viñas Viejas,2000,BOTTLE,
v.8106.2002.b,RED,1,Purchase Price: 9,50.0,,Bodegas Leda Viñas Viejas, Leda Viñas Viejas,2002,BOTTLE,
v.83464.1988.b,RED,3,Purchase Price: 20,55.0,,Bolla, Creso,1988,BOTTLE,
v.30913.2014.b,WHITE,1,Purchase Price: 10,45.0,,Bolognani, Gewürztraminer Sanròc,2014,BOTTLE,
v.1685.1991.b,WHITE,2,Purchase Price: 120,400.0,,Bonneau du Martray, Corton-Charlemagne Grand Cru,1991,BOTTLE,
v.1685.2005.c,WHITE,2,Purchase Price: 180,600.0,,Bonneau du Martray, Corton-Charlemagne Grand Cru,2005,MAGNUM,
v.73226.2013.b,RED,2,Purchase Price: 12,45.0,,Bonotto delle Tezze, Carmenère Barabane,2013,BOTTLE,
v.83465.2013.b,RED,3,Purchase Price: 12,45.0,,Bonotto delle Tezze, Piave Merlot Spezza,2013,BOTTLE,
v.62233.2011.b,RED,5,Purchase Price: 10,50.0,,Bonotto delle Tezze, Raboso del Piave Potestà,2011,BOTTLE,
v.62233.2012.b,RED,4,Purchase Price: 10,50.0,,Bonotto delle Tezze, Raboso del Piave Potestà,2012,BOTTLE,
v.84706.2005.b,WHITE,3,Purchase Price: 40,170.0,,Borgeot, Chassagne-Montrachet Les Chenevottes 1er Cru,2005,BOTTLE,
v.6240.1990.b,RED,1,Purchase Price: 14,55.0,,Borgo Conventi, Merlot Braida Nuova,1990,BOTTLE,
v.13634.2014.b,WHITE,2,Purchase Price: 8,45.0,,Borgo dei Posseri, Müller Thurgau Quaron,2014,BOTTLE,
v.5023.2013.b,RED,2,Purchase Price: 8,45.0,,Borgo dei Posseri, Pinot nero Paradis,2013,BOTTLE,
v.12312.1994.b,WHITE,1,Purchase Price: 18,95.0,,Borgo del Tiglio, Collio Bianco,1994,BOTTLE,
v.12640.1990.b,RED,1,Purchase Price: 17,70.0,,Borgo del Tiglio, Collio Rosso,1990,BOTTLE,
v.10187.1991.b,WHITE,1,Purchase Price: 16,75.0,,Borgo del Tiglio, Friulano,1991,BOTTLE,
v.10187.2005.b,WHITE,1,Purchase Price: 12,60.0,,Borgo del Tiglio, Friulano,2005,BOTTLE,
v.10185.2002.b,WHITE,1,Purchase Price: 20,70.0,,Borgo del Tiglio, Malvasia,2002,BOTTLE,
v.44786.2012.b,WHITE,2,Purchase Price: 12,50.0,,Borgo Paglianetto, Verdicchio di Matelica Vertis,2012,BOTTLE,
v.11785.2001.b,WHITE,1,Purchase Price: 10,55.0,,Borgo San Daniele, Arbis Blanc,2001,BOTTLE,
v.11785.2002.b,WHITE,2,Purchase Price: 10,55.0,,Borgo San Daniele, Arbis Blanc,2002,BOTTLE,
v.11785.2003.b,WHITE,1,Purchase Price: 10,52.0,,Borgo San Daniele, Arbis Blanc,2003,BOTTLE,
v.11786.2000.b,RED,2,Purchase Price: 12,60.0,,Borgo San Daniele, Arbis Ròs,2000,BOTTLE,
v.11786.2003.b,RED,1,Purchase Price: 10,50.0,,Borgo San Daniele, Arbis Ròs,2003,BOTTLE,
v.3565.2001.b,WHITE,1,Purchase Price: 10,55.0,,Borgo San Daniele, Friulano,2001,BOTTLE,
v.3565.2004.b,WHITE,1,Purchase Price: 10,55.0,,Borgo San Daniele, Friulano,2004,BOTTLE,
v.18371.1997.b,RED,1,Purchase Price: 16,90.0,,Borgo San Daniele, Gortmarin,1997,BOTTLE,
v.11787.2016.b,WHITE,1,Purchase Price: 10,52.0,,Borgo San Daniele, Jiasik Bianco,2016,BOTTLE,
v.12274.2003.b,WHITE,3,Purchase Price: 10,70.0,,Borgo San Daniele, Pinot grigio,2003,BOTTLE,
