ok,external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
TRUE,v.698.1996.b,RED,Amarone della Valpolicella,Romano Dal Forno,,BOTTLE,1996,850,,2,Purchase Price: 220,Amarone della Valpolicella Monte Lodoletta,Dal Forno Romano,wine_01gzr4kt32pawps1sxza35hptt,,51.653908
TRUE,v.698.2001.b,RED,Amarone della Valpolicella,Romano Dal Forno,,BOTTLE,2001,780,,2,Purchase Price: 200,Amarone della Valpolicella Monte Lodoletta,Dal Forno Romano,wine_01gzr4kt32pawps1sxza35hptt,,51.653908
TRUE,v.79448.2006.b,WHITE,Colli Orientali del Friuli Titut Blanc,Ronc di Vico,,BOTTLE,2006,55,,1,Purchase Price: 10,Titut Blanc,Ronc di Vico,wine_01hcwvb3tkfxfw58k3x0amh1fy,,48.2149
TRUE,v.79448.2011.b,WHITE,Colli Orientali del Friuli Titut Blanc,Ronc di Vico,,BOTTLE,2011,45,,4,Purchase Price: 10,Titut Blanc,Ronc di Vico,wine_01hcwvb3tkfxfw58k3x0amh1fy,,48.2149
TRUE,v.8054.2006.b,RED,Merlot Titut Ros,Ronc di Vico,,BOTTLE,2006,55,,1,Purchase Price: 10,Titut Ros,Ronc di Vico,wine_01hcwvb3tk09g30a17w7hy45ps,,51.888863
TRUE,v.8054.2009.b,RED,Merlot Titut Ros,Ronc di Vico,,BOTTLE,2009,45,,2,Purchase Price: 10,Titut Ros,Ronc di Vico,wine_01hcwvb3tk09g30a17w7hy45ps,,51.888863
TRUE,v.8053.2010.b,RED,Merlot Vicorosso,Ronc di Vico,,BOTTLE,2010,45,,1,Purchase Price: 10,Vicorosso,Ronc di Vico,wine_01h4pmmfvzx1rfkk3k6bgkzb4z,,42.548763
TRUE,v.8055.2009.b,RED,Refosco,Ronc di Vico,,BOTTLE,2009,55,,2,Purchase Price: 10,Refosco dal Peduncolo Rosso,Ronc di Vico,wine_01h0qzm1dnm3ghqseen0154syv,,36.029594
TRUE,v.8055.2013.b,RED,Refosco,Ronc di Vico,,BOTTLE,2013,50,,3,Purchase Price: 10,Refosco dal Peduncolo Rosso,Ronc di Vico,wine_01h0qzm1dnm3ghqseen0154syv,,36.029594
TRUE,v.60412.2019.b,WHITE,Collio Chardonnay,Ronc Platát,,BOTTLE,2019,45,,3,Purchase Price: 13,Chardonnay,Ronc Platát,wine_01hcwvb3tyenz45zgrgxbs4nhd,,47.115936
TRUE,v.60412.2020.b,WHITE,Collio Chardonnay,Ronc Platát,,BOTTLE,2020,45,,9,Purchase Price: 13,Chardonnay,Ronc Platát,wine_01hcwvb3tyenz45zgrgxbs4nhd,,47.115936
TRUE,v.7161.2014.b,RED,Schioppettino,Ronchi di Cialla,,BOTTLE,2014,55,,2,Purchase Price: 12,Schioppettino di Cialla,Ronchi di Cialla,wine_01h0qsxnbexancy9k9ptxdnwvn,,43.165638
TRUE,v.52803.2018.b,WHITE,Friulano,Ronchi di Manzano,,BOTTLE,2018,45,,3,Purchase Price: 11,Friulano,Ronchi di Manzano,wine_01gzr4ksk5cb12t4qt2ns1869s,779606,42.960083
TRUE,v.6378.1999.b,RED,Merlot Ronc di Subule,Ronchi di Manzano,,BOTTLE,1999,60,,1,Purchase Price: 10,Ronc di Subule,Ronchi di Manzano,wine_01gzr4ksk5zcvcftt2vtdq5qfe,1547606,54.845127
TRUE,v.54173.2016.b,RED,Pignolo di Rosazzo,Ronchi di Manzano,,BOTTLE,2016,45,,2,Purchase Price: 9,Pignolo,Ronchi di Manzano,wine_01gzr4ksk59qnvhrjve1zft72h,1415702,45.47474
TRUE,v.12343.2011.b,WHITE,Collio Fosarin,Ronco dei Tassi,,BOTTLE,2011,45,,3,Purchase Price: 8,Fosarin,Ronco dei Tassi,wine_01h0qsxnx9yqgmy2fyzhrjxzze,,49.906467
TRUE,v.3587.1996.b,WHITE,Collio Friulano,Ronco dei Tassi,,BOTTLE,1996,55,,1,Purchase Price: 8,Friulano,Ronco dei Tassi,wine_01h0qsxnxd14pdkc65jychryve,,44.79939
TRUE,v.8237.2001.b,WHITE,Friulano Toc Bas,Ronco del Gelso,,BOTTLE,2001,58,,3,Purchase Price: 10,Toc Bas,Ronco del Gelso,wine_01h0qzm19qmhj4nwzq792mtafy,,55.094215
TRUE,v.8237.2002.b,WHITE,Friulano Toc Bas,Ronco del Gelso,,BOTTLE,2002,55,,3,Purchase Price: 14,Toc Bas,Ronco del Gelso,wine_01h0qzm19qmhj4nwzq792mtafy,,55.094215
TRUE,v.8237.2013.b,WHITE,Friulano Toc Bas,Ronco del Gelso,,BOTTLE,2013,45,,2,Purchase Price: 10,Toc Bas,Ronco del Gelso,wine_01h0qzm19qmhj4nwzq792mtafy,,55.094215
TRUE,v.53733.1995.b,RED,Merlot,Ronco del Gelso,,BOTTLE,1995,55,,1,Purchase Price: 14,Merlot,Ronco del Gelso,wine_01havwef16b2cxbfdn6wze7zcv,,40.13321
TRUE,v.82741.2000.b,WHITE,Pinot bianco,Ronco del Gelso,,BOTTLE,2000,50,,3,Purchase Price: 10,Pinot Bianco,Ronco del Gelso,wine_01h0sq48zdkq61tazpszzhbban,,44.12102
FALSE,v.82740.2010.b,WHITE,Sauvignon,Ronco del Gelso,,BOTTLE,2010,55,,2,Purchase Price: 10,Vin di Vore Sauvignon,Ronco del Gelso,wine_01havwee5wqt0s7v7yeyfk8vps,,38.379833
TRUE,v.13507.2017.b,WHITE,Chardonnay Ronco Basso,Ronco del Gnemiz,,BOTTLE,2017,77,,3,Purchase Price: 15,Chardonnay Ronco Basso,Ronco del Gnemiz,wine_01h0sq492nnjmb1axqmemska9n,,56.770855
TRUE,v.12306.2004.b,WHITE,Chardonnay Sol,Ronco del Gnemiz,,BOTTLE,2004,82,,1,Purchase Price: 10,Chardonnay Sol,Ronco del Gnemiz,wine_01h0sq492mjaaj8b2trztae5pz,,48.698
TRUE,v.12306.2018.b,WHITE,Chardonnay Sol,Ronco del Gnemiz,,BOTTLE,2018,65,,1,Purchase Price: 12,Chardonnay Sol,Ronco del Gnemiz,wine_01h0sq492mjaaj8b2trztae5pz,,48.698
TRUE,v.4783.2002.c,WHITE,Chardonnay,Ronco del Gnemiz,,MAGNUM,2002,120,,1,Purchase Price: 20,Chardonnay,Ronco del Gnemiz,wine_01havwee3wtv8wbv5pmd22j627,,40.82191
TRUE,v.4870.2006.c,WHITE,Friulano San Zuan,Ronco del Gnemiz,,MAGNUM,2006,170,,1,Purchase Price: 35,Friulano San Zuan,Ronco del Gnemiz,wine_01h0sq48y23z9gmb6bcteqppsx,,58.060776
TRUE,v.4870.2018.b,WHITE,Friulano San Zuan,Ronco del Gnemiz,,BOTTLE,2018,60,,4,Purchase Price: 15,Friulano San Zuan,Ronco del Gnemiz,wine_01h0sq48y23z9gmb6bcteqppsx,,58.060776
FALSE,v.44223.1997.b,WHITE,Friulano,Ronco del Gnemiz,,BOTTLE,1997,90,,1,Purchase Price: 19,Friulano San Zuan,Ronco del Gnemiz,wine_01h0sq48y23z9gmb6bcteqppsx,,43.025856
FALSE,v.44223.2002.b,WHITE,Friulano,Ronco del Gnemiz,,BOTTLE,2002,75,,1,Purchase Price: 16,Friulano San Zuan,Ronco del Gnemiz,wine_01h0sq48y23z9gmb6bcteqppsx,,43.025856
TRUE,v.13287.1999.b,RED,Merlot Sol,Ronco del Gnemiz,,BOTTLE,1999,80,,1,Purchase Price: 18,Merlot Sol,Ronco del Gnemiz,wine_01h0sq492rkwyby2fra8rr7t0c,,48.410397
TRUE,v.5372.1993.b,RED,Rosso del Gnemiz,Ronco del Gnemiz,,BOTTLE,1993,100,,1,Purchase Price: 20,Rosso del Gnemiz,Ronco del Gnemiz,wine_01h0sq492pm9n2ydb5qec33fsv,,55.012352
TRUE,v.5372.1994.b,RED,Rosso del Gnemiz,Ronco del Gnemiz,,BOTTLE,1994,100,,1,Purchase Price: 20,Rosso del Gnemiz,Ronco del Gnemiz,wine_01h0sq492pm9n2ydb5qec33fsv,,55.012352
TRUE,v.5372.1997.b,RED,Rosso del Gnemiz,Ronco del Gnemiz,,BOTTLE,1997,100,,2,Purchase Price: 22,Rosso del Gnemiz,Ronco del Gnemiz,wine_01h0sq492pm9n2ydb5qec33fsv,,55.012352
TRUE,v.5372.1999.b,RED,Rosso del Gnemiz,Ronco del Gnemiz,,BOTTLE,1999,90,,2,Purchase Price: 20,Rosso del Gnemiz,Ronco del Gnemiz,wine_01h0sq492pm9n2ydb5qec33fsv,,55.012352
TRUE,v.5372.2000.b,RED,Rosso del Gnemiz,Ronco del Gnemiz,,BOTTLE,2000,90,,1,Purchase Price: 18,Rosso del Gnemiz,Ronco del Gnemiz,wine_01h0sq492pm9n2ydb5qec33fsv,,55.012352
TRUE,v.5372.2001.b,RED,Rosso del Gnemiz,Ronco del Gnemiz,,BOTTLE,2001,80,,4,Purchase Price: 18,Rosso del Gnemiz,Ronco del Gnemiz,wine_01h0sq492pm9n2ydb5qec33fsv,,55.012352
TRUE,v.5372.2007.b,RED,Rosso del Gnemiz,Ronco del Gnemiz,,BOTTLE,2007,75,,1,Purchase Price: 19,Rosso del Gnemiz,Ronco del Gnemiz,wine_01h0sq492pm9n2ydb5qec33fsv,,55.012352
TRUE,v.5372.2008.b,RED,Rosso del Gnemiz,Ronco del Gnemiz,,BOTTLE,2008,75,,4,Purchase Price: 19,Rosso del Gnemiz,Ronco del Gnemiz,wine_01h0sq492pm9n2ydb5qec33fsv,,55.012352
TRUE,v.13969.2013.b,RED,Rosso Pupillo,Ronco del Gnemiz,,BOTTLE,2013,50,,3,Purchase Price: 10,Pupillo Rosso,Ronco del Gnemiz,wine_01h4pmmge5mcbn4c2vf5pyy1xp,,50.07913
TRUE,v.12321.2007.b,WHITE,Sauvignon Peri,Ronco del Gnemiz,,BOTTLE,2007,90,,2,Purchase Price: 18,Sauvignon Peri,Ronco del Gnemiz,wine_01h0sq492peketz39gvn7hawxj,,49.107426
TRUE,v.12321.2011.b,WHITE,Sauvignon Peri,Ronco del Gnemiz,,BOTTLE,2011,75,,1,Purchase Price: 16,Sauvignon Peri,Ronco del Gnemiz,wine_01h0sq492peketz39gvn7hawxj,,49.107426
TRUE,v.12321.2017.b,WHITE,Sauvignon Peri,Ronco del Gnemiz,,BOTTLE,2017,65,,4,Purchase Price: 14,Sauvignon Peri,Ronco del Gnemiz,wine_01h0sq492peketz39gvn7hawxj,,49.107426
TRUE,v.12321.2018.b,WHITE,Sauvignon Peri,Ronco del Gnemiz,,BOTTLE,2018,60,,3,Purchase Price: 12,Sauvignon Peri,Ronco del Gnemiz,wine_01h0sq492peketz39gvn7hawxj,,49.107426
TRUE,v.5374.2003.b,WHITE,Sauvignon Sol,Ronco del Gnemiz,,BOTTLE,2003,75,,1,Purchase Price: 18,Sauvignon Sol,Ronco del Gnemiz,wine_01h0sq492rpakfpdpc2j0y05de,,48.161972
TRUE,v.5374.2004.b,WHITE,Sauvignon Sol,Ronco del Gnemiz,,BOTTLE,2004,82,,1,Purchase Price: 15,Sauvignon Sol,Ronco del Gnemiz,wine_01h0sq492rpakfpdpc2j0y05de,,48.161972
TRUE,v.4784.2014.b,WHITE,Sauvignon,Ronco del Gnemiz,,BOTTLE,2014,50,,3,Purchase Price: 10,Sauvignon,Ronco del Gnemiz,wine_01havwee4y60p6rjaprm2pthb4,,40.193336
TRUE,v.17956.1990.b,RED,Schioppettino,Ronco del Gnemiz,,BOTTLE,1990,70,,1,Purchase Price: 10,Schioppettino,Ronco del Gnemiz,wine_01h0sq492pnr7dya4pttchy9c9,,46.757336
TRUE,v.17956.1994.b,RED,Schioppettino,Ronco del Gnemiz,,BOTTLE,1994,60,,1,Purchase Price: 10,Schioppettino,Ronco del Gnemiz,wine_01h0sq492pnr7dya4pttchy9c9,,46.757336
TRUE,v.17956.2006.b,RED,Schioppettino,Ronco del Gnemiz,,BOTTLE,2006,50,,5,Purchase Price: 10,Schioppettino,Ronco del Gnemiz,wine_01h0sq492pnr7dya4pttchy9c9,,46.757336
TRUE,v.5007.2016.b,RED,Refosco dal peduncolo rosso,Ronco Severo,,BOTTLE,2016,45,,6,Purchase Price: 9,Refosco dal Peduncolo Rosso,Ronco Severo,wine_01gzr4kskfjz4w4bajenyn0wmb,2023964,57.89917
TRUE,v.1330.2003.b,WHITE,Collio Vecchie Vigne,Roncùs,,BOTTLE,2003,60,,2,Purchase Price: 11,Vecchie Vigne Bianco,Roncús,wine_01gzr4kt3zb9pycpfpmk02g9vy,,37.93499
TRUE,v.1330.2006.b,WHITE,Collio Vecchie Vigne,Roncùs,,BOTTLE,2006,50,,1,Purchase Price: 10,Vecchie Vigne Bianco,Roncús,wine_01gzr4kt3zb9pycpfpmk02g9vy,,37.93499
TRUE,v.1330.2012.b,WHITE,Collio Vecchie Vigne,Roncùs,,BOTTLE,2012,48,,4,Purchase Price: 10,Vecchie Vigne Bianco,Roncús,wine_01gzr4kt3zb9pycpfpmk02g9vy,,37.93499
TRUE,v.1330.2013.b,WHITE,Collio Vecchie Vigne,Roncùs,,BOTTLE,2013,45,,3,Purchase Price: 10,Vecchie Vigne Bianco,Roncús,wine_01gzr4kt3zb9pycpfpmk02g9vy,,37.93499
TRUE,v.5009.2013.b,WHITE,Isonzo Friulano,Roncùs,,BOTTLE,2013,45,,2,Purchase Price: 9,Friulano,Roncús,wine_01gzr4kt3zmhsy04t0z76mwy92,,33.566467
TRUE,v.45040.2018.b,WHITE,Malvasia,Roncùs,,BOTTLE,2018,45,,4,Purchase Price: 9,Malvasia,Roncús,wine_01gzr4kt3zahvje87840hwma2a,,32.3186
TRUE,v.1331.2013.b,RED,Merlot,Roncùs,,BOTTLE,2013,45,,1,Purchase Price: 10,Merlot,Roncús,wine_01gzr4kt3z9hqw4k991eybngrf,,28.745552
TRUE,v.5011.1999.b,WHITE,Pinot bianco,Roncùs,,BOTTLE,1999,60,,5,Purchase Price: 12,Pinot Bianco,Roncús,wine_01gzr4kt3zpa6dsp3gxxgt7wgp,,32.733364
TRUE,v.5011.2013.b,WHITE,Pinot bianco,Roncùs,,BOTTLE,2013,45,,3,Purchase Price: 10,Pinot Bianco,Roncús,wine_01gzr4kt3zpa6dsp3gxxgt7wgp,,32.733364
TRUE,v.12985.2014.b,RED,Pinot nero Solisterrae,Roncùs,,BOTTLE,2014,55,,4,Purchase Price: 11,Manuela & Marco Solisterrae Pinot Nero,Roncús,wine_01gzr4kt3zv24ksbk43zhjftct,,39.923923
TRUE,v.5012.2013.b,WHITE,Ribolla gialla,Roncùs,,BOTTLE,2013,45,,1,Purchase Price: 7,Ribolla Gialla,Roncús,wine_01gzr4kt3z2xdb1hv0es7rc6ay,,40.05907
TRUE,v.1332.1995.b,RED,Val di Miez,Roncùs,,BOTTLE,1995,52,,1,Purchase Price: 8,Val di Miez,Roncús,wine_01gzr4kt3z7stkmrjgkkkc9fk4,,45.694164
TRUE,v.40727.2002.b,WHITE,Sauvignon blanc,Rosa Bosco,,BOTTLE,2002,55,,1,Purchase Price: 10,Sauvignon Blanc,Rosa Bosco,wine_01h0my5syq95ws5hw8sty0q3rj,,38.149963
TRUE,v.40727.2007.b,WHITE,Sauvignon blanc,Rosa Bosco,,BOTTLE,2007,50,,2,Purchase Price: 10,Sauvignon Blanc,Rosa Bosco,wine_01h0my5syq95ws5hw8sty0q3rj,,38.149963
FALSE,v.8832.2001.b,RED,Boscorosso,Rosabosco Villa de Puppi,,BOTTLE,2001,55,,2,Purchase Price: 10,Borgorosso,De Riz,wine_01hcwvb3vxyeraahdpt8wcwpqk,,19.925192
FALSE,v.507.1990.b,RED,Cabreo Il Borgo,Ruffino,,BOTTLE,1990,160,,1,Purchase Price: 30,Il Ducale Toscana,Ruffino,wine_01h0qzm0t5tb76mdjpzjz9djzm,,29.142702
FALSE,v.507.1993.b,RED,Cabreo Il Borgo,Ruffino,,BOTTLE,1993,160,,2,Purchase Price: 20,Il Ducale Toscana,Ruffino,wine_01h0qzm0t5tb76mdjpzjz9djzm,,29.142702
FALSE,v.507.1996.b,RED,Cabreo Il Borgo,Ruffino,,BOTTLE,1996,160,,1,Purchase Price: 30,Il Ducale Toscana,Ruffino,wine_01h0qzm0t5tb76mdjpzjz9djzm,,29.142702
FALSE,v.507.1997.b,RED,Cabreo Il Borgo,Ruffino,,BOTTLE,1997,180,,1,Purchase Price: 30,Il Ducale Toscana,Ruffino,wine_01h0qzm0t5tb76mdjpzjz9djzm,,29.142702
TRUE,v.7102.1990.b,WHITE,Cabreo La Pietra,Ruffino,,BOTTLE,1990,200,,1,Purchase Price: 40,Cabreo Vigneto la Pietra,Ruffino,wine_01gzr4kssv84yqqhnv5fqc98zh,2487395,42.63719
TRUE,v.7102.1997.b,WHITE,Cabreo La Pietra,Ruffino,,BOTTLE,1997,180,,2,Purchase Price: 30,Cabreo Vigneto la Pietra,Ruffino,wine_01gzr4kssv84yqqhnv5fqc98zh,2487395,42.63719
TRUE,v.5747.1996.b,RED,Romitorio di Santedame,Ruffino,,BOTTLE,1996,120,,3,Purchase Price: 30,Romitorio di Santedame Toscana,Ruffino,wine_01h4pmmgcwbazc2zbdrn6smdt3,,48.64661
TRUE,v.12330.2018.b,RED,Pinot nero Vigna Brumano,Ruiz de Cardenas,,BOTTLE,2018,50,,14,Purchase Price: 18,Brumano Pinot Nero di Casteggio,Ruiz de Cardenas,wine_01h0f3cmcj4qqtfs4j5y4b3xf3,,52.11226
FALSE,v.10000.2000.b,RED,Cabernet franc,Russiz Superiore,,BOTTLE,2000,55,,1,Purchase Price: 10,Cabernet Franc,Superior Estates,wine_01havweeym313ejhjfjwbghnyj,,27.450981
FALSE,v.10000.2001.b,RED,Cabernet franc,Russiz Superiore,,BOTTLE,2001,55,,4,Purchase Price: 10,Cabernet Franc,Superior Estates,wine_01havweeym313ejhjfjwbghnyj,,27.450981
FALSE,v.10000.2002.b,RED,Cabernet franc,Russiz Superiore,,BOTTLE,2002,50,,2,Purchase Price: 10,Cabernet Franc,Superior Estates,wine_01havweeym313ejhjfjwbghnyj,,27.450981
FALSE,v.10000.2004.b,RED,Cabernet franc,Russiz Superiore,,BOTTLE,2004,45,,3,Purchase Price: 9,Cabernet Franc,Superior Estates,wine_01havweeym313ejhjfjwbghnyj,,27.450981
FALSE,v.10000.2008.b,RED,Cabernet franc,Russiz Superiore,,BOTTLE,2008,50,,1,Purchase Price: 10,Cabernet Franc,Superior Estates,wine_01havweeym313ejhjfjwbghnyj,,27.450981
FALSE,v.10000.2015.b,RED,Cabernet franc,Russiz Superiore,,BOTTLE,2015,45,,1,Purchase Price: 10,Cabernet Franc,Superior Estates,wine_01havweeym313ejhjfjwbghnyj,,27.450981
FALSE,v.9939.1998.b,WHITE,Friulano,Russiz Superiore,,BOTTLE,1998,60,,1,Purchase Price: 10,Friulano,Villa Russiz,wine_01gzr4kt3zn6ym09nf584dn0ca,,31.766405
FALSE,v.9939.2015.b,WHITE,Friulano,Russiz Superiore,,BOTTLE,2015,50,,2,Purchase Price: 9,Friulano,Villa Russiz,wine_01gzr4kt3zn6ym09nf584dn0ca,,31.766405
FALSE,v.9939.2017.b,WHITE,Friulano,Russiz Superiore,,BOTTLE,2017,48,,1,Purchase Price: 8,Friulano,Villa Russiz,wine_01gzr4kt3zn6ym09nf584dn0ca,,31.766405
FALSE,v.37330.1998.b,RED,Merlot,Russiz Superiore,,BOTTLE,1998,65,,1,Purchase Price: 10,Merlot,Villa Russiz,wine_01gzr4kt3z9xrfwgbx5hxtd34j,,26.94549
FALSE,v.37330.2004.b,RED,Merlot,Russiz Superiore,,BOTTLE,2004,58,,1,Purchase Price: 10,Merlot,Villa Russiz,wine_01gzr4kt3z9xrfwgbx5hxtd34j,,26.94549
FALSE,v.37330.2008.b,RED,Merlot,Russiz Superiore,,BOTTLE,2008,52,,3,Purchase Price: 10,Merlot,Villa Russiz,wine_01gzr4kt3z9xrfwgbx5hxtd34j,,26.94549
FALSE,v.3591.1999.b,WHITE,Pinot bianco,Russiz Superiore,,BOTTLE,1999,50,,1,Purchase Price: 10,Pinot Bianco,Villa Russiz,wine_01gzr4kt3z5brfp7rzhaxc3pjw,,30.933302
FALSE,v.3591.2006.b,WHITE,Pinot bianco,Russiz Superiore,,BOTTLE,2006,70,,1,Purchase Price: 10,Pinot Bianco,Villa Russiz,wine_01gzr4kt3z5brfp7rzhaxc3pjw,,30.933302
TRUE,v.8961.1995.b,RED,Riserva degli Orzoni Rosso,Russiz Superiore,,BOTTLE,1995,90,,1,Purchase Price: 18,Collio Rosso Riserva Degli Orzoni,Russiz Superiore,wine_01gzr4ksfwh3ezsq5hzzr4qn57,,63.006516
FALSE,v.3592.2006.b,WHITE,Sauvignon,Russiz Superiore,,BOTTLE,2006,70,,2,Purchase Price: 16,Sauvignon,Villa Russiz,wine_01gzr4kt3y8d2qsn1ck8e22jrx,,26.565737
FALSE,v.19185.2006.b,RED,Pinot noir Marlborough Premium,Saint Clair,,BOTTLE,2006,80,,2,Purchase Price: 20,Origin Pinot Noir,Saint Clair Family Estate,wine_01gzr4kskncq4hnkddy1easjck,1718504,26.649828
TRUE,v.1500.2015.b,WHITE,Sauvignon blanc Pioneer Block 3,Saint Clair,,BOTTLE,2015,65,,2,Purchase Price: 10,Pioneer Block 3 43 Degrees Sauvignon Blanc,Saint Clair Family Estate,wine_01gzr4kszkj6tyxysam21c6jrf,,39.78651
TRUE,v.73018.2013.b,RED,Trentino Marzemino Superiore Ziresi,Salizzoni,,BOTTLE,2013,45,,3,Purchase Price: 10,Ziresi Marzemino Superiore,Salizzoni,wine_01harvcmhwgxv39fxsbrdwya7a,,51.104073
TRUE,v.18216.2010.b,WHITE,Nosiola,Salvetta,,BOTTLE,2010,40,,1,Purchase Price: 8,Nosiola,Salvetta,wine_01gzr4ksnef7xvtraq6raj0xkp,1780240,39.746674
TRUE,v.83033.2003.b,RED,Chianti Classico Poggio ai Mori,San Donatino,,BOTTLE,2003,55,,1,Purchase Price: 12,Poggio Ai Mori Chianti Classico,San Donatino,wine_01gzr4ksp1f7s7vv94ses5edm0,1167877,60.134575
TRUE,v.427.1990.b,RED,Brunello di Montalcino Campogiovanni,San Felice,,BOTTLE,1990,180,,2,Purchase Price: 40,Campogiovanni Brunello di Montalcino,San Felice,wine_01gzr4ksnxaeasvb34fq7d0yfv,1136983,51.63441
TRUE,v.498.1990.c,RED,Vigorello,San Felice,,MAGNUM,1990,320,,1,Purchase Price: 90,Vigorello,San Felice,wine_01gzr4ksd6qe5n5jtt5b8mdfeb,13150,43.86824
TRUE,v.441.2017.b,RED,Chianti Classico Riserva Le Baròncole,San Giusto a Rentennano,,BOTTLE,2017,60,,10,Purchase Price: 12,Chianti Classico Le Baroncole Riserva,San Giusto a Rentennano,wine_01gzr4ksp0k1j80td4b5x0trqw,1202997,69.33983
TRUE,v.442.2016.b,RED,Percarlo,San Giusto a Rentennano,,BOTTLE,2016,150,,4,Purchase Price: 32,Percarlo,San Giusto a Rentennano,wine_01gzr4ksnz54m044q104qt10wk,94749,63.19992
TRUE,v.5311.2004.b,RED,Sangiovese Superiore Riserva Avi,San Patrignano,,BOTTLE,2004,60,,1,Purchase Price: 10,AVI Riserva Superiore,San Patrignano,wine_01hcwsyk24h1fdwcvh727hgqsm,,47.743725
TRUE,v.33381.2015.b,WHITE,Pigato,Sancio,,BOTTLE,2015,42,,4,Purchase Price: 7,Pigato Riviera Ligure di Ponente,Sancio,wine_01harvcmhy06gt496b5wfvs78p,,31.759256
TRUE,v.55930.2018.b,RED,Cabernet franc,Sandre,,BOTTLE,2018,40,,2,Purchase Price: 10,Cabernet Franc,Sandre,wine_01hawwd087qczwgw81dfg46hwj,,28.747772
TRUE,v.54363.2018.b,WHITE,Manzoni bianco,Sandre,,BOTTLE,2018,36,,1,Purchase Price: 7,Manzoni Bianco,Sandre,wine_01h0r2ppkj6e19w9vwxaft5z2z,,33.329086
TRUE,v.55933.2017.b,WHITE,Traminer Acini bianchi,Sandre,,BOTTLE,2017,40,,2,Purchase Price: 9,Acini Bianchi Traminer,Sandre,wine_01h0my5snbqe46f8cb9k9s1rx2,,41.43428
TRUE,v.46035.2020.b,WHITE,Soave Colli Scaligeri,Sandro De Bruno,,BOTTLE,2020,42,,3,Purchase Price: 9,Colli Scaligeri Soave,Sandro de Bruno,wine_01h0my5t2qp0vrpsrqh6ssbmd6,,56.906456
TRUE,v.46035.2021.b,WHITE,Soave Colli Scaligeri,Sandro De Bruno,,BOTTLE,2021,40,,3,Purchase Price: 7,Colli Scaligeri Soave,Sandro de Bruno,wine_01h0my5t2qp0vrpsrqh6ssbmd6,,56.906456
TRUE,v.42366.2018.b,RED,Terrazze Retiche di Sondrio La Faya,Sandro Fay,,BOTTLE,2018,40,,2,Purchase Price: 12,Sandro Fay La Faya Terrazze Retiche di Sondrio,Società Agricola Fay,wine_01gzr4kt5nas58ss0pceabvcbh,,49.307346
TRUE,v.48741.2016.b,RED,Valtellina Superiore Valgella Cà Moréi,Sandro Fay,,BOTTLE,2016,50,,2,Purchase Price: 12,Sandro Fay Cà Moréi Valtellina Superiore,Società Agricola Fay,wine_01gzr4kt5jbbjp70z4a3y4vpt8,,35.40961
TRUE,v.4828.2006.b,WHITE,Castelli di Jesi Verdicchio Classico Superiore Tardivo ma non Tardo,Santa Barbara,,BOTTLE,2006,45,,1,Purchase Price: 10,Tardivo Ma Non Tardo,Azienda Santa Barbara - Stefano Antonucci,wine_01gzr4ksqq44t0ammpdbm84gg2,1153892,53.30109
TRUE,v.3734.2008.c,WHITE,Verdicchio dei Castelli di Jesi Classico Stefano Antonucci,Santa Barbara,,MAGNUM,2008,100,,1,Purchase Price: 30,Verdicchio dei Castelli di Jesi,Azienda Santa Barbara - Stefano Antonucci,wine_01gzr4ksqq752etzc6xgh23rn1,1257580,41.423256
TRUE,v.3734.2013.b,WHITE,Verdicchio dei Castelli di Jesi Classico Superiore Stefano Antonucci,Santa Barbara,,BOTTLE,2013,50,,2,Purchase Price: 10,Verdicchio dei Castelli di Jesi Classico Superiore,Azienda Santa Barbara - Stefano Antonucci,wine_01gzr4ksqqkbt1c98hby71fd7v,1206880,43.654064
TRUE,v.80253.1993.b,WHITE,Sauvignon blanc Medalla Real Gran Reserva,Santa Rita,,BOTTLE,1993,60,,1,Purchase Price: 10,Medalla Real Gran Reserva Sauvignon Blanc,Santa Rita,wine_01gzr4ktscmty4g627nmhcjss9,,51.73666
TRUE,v.5950.2000.b,RED,Carignano del Sulcis Superiore Terre brune,Santadi,,BOTTLE,2000,150,,1,Purchase Price: 40,Terre Brune Superiore Carignano del Sulcis,Santadi,wine_01gzr4ksd5hs1kypzwwahstsxb,17998,56.194496
TRUE,v.8377.2000.b,WHITE,Villa di Chiesa,Santadi,,BOTTLE,2000,52,,3,Purchase Price: 14,Villa Di Chiesa Valli di Porto Pino,Santadi,wine_01gzr4ktjm2svrsng6bh3dsy2c,,40.244724
TRUE,v.4422.2009.b,RED,Carignano del Sulcis Riserva Is Arenas,Sardus Pater,,BOTTLE,2009,55,,2,Purchase Price: 10,Is Arenas Riserva Carignano del Sulcis,Sardus Pater,wine_01h0b4rjfye6998egt8zwpdnfr,,65.38806
TRUE,v.774.2000.b,RED,Ciliegiolo San Lorenzo,Sassotondo,,BOTTLE,2000,50,,1,Purchase Price: 12,San Lorenzo Ciliegiolo,Sassotondo,wine_01gzr4ksqm96fz3za7j10jhtxv,1483565,50.699463
TRUE,v.774.2001.b,RED,Ciliegiolo San Lorenzo,Sassotondo,,BOTTLE,2001,52,,1,Purchase Price: 10,San Lorenzo Ciliegiolo,Sassotondo,wine_01gzr4ksqm96fz3za7j10jhtxv,1483565,50.699463
